zip,state_name,soldBy,customerID,officeID,active_status,days_old,services_completed,services_due,completion_percentage,balance,difference,avg_contract_value,distance_in_miles,population_current,gender_male,age_median,race_white,crime_overall,households_total,households_value,households_yearbuilt,households_occupancy_owned,income_average,income_median,costs_overall
75034,Texas,2550,485884,9,1,925,12,11.80,1.0169,0,-0.1918,326,13.69,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75034,Texas,2668,485886,9,0,925,2,11.80,0.1695,0,9.8082,458,14.26,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75068,Texas,3261,485889,9,1,925,12,11.80,1.0169,0,-0.1918,368,15.68,37615,48.23,31,70.89,14,12156,165760,2001,82.74,84248,79003,96
75033,Texas,2803,485891,9,1,925,13,11.80,1.1017,0,-1.1918,368,16.51,32804,48.19,32,76.99,3,9935,278812,2000,86.02,130426,118388,104
75034,Texas,3176,485894,9,1,925,12,11.80,1.0169,0,-0.1918,421,13.12,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75034,Texas,3176,485898,9,0,925,8,11.80,0.6780,0,3.8082,409,13.09,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75087,Texas,2463,485899,9,1,925,12,11.80,1.0169,0,-0.1918,501,24.34,28355,47.21,39,87.71,29,10167,211811,1992,78.30,95842,85905,110
75032,Texas,3129,485904,9,1,925,12,11.80,1.0169,0,-0.1918,369,26.07,28806,48.47,36,82.64,17,9534,255040,1995,82.41,113145,96090,104
75052,Texas,2828,485905,9,0,925,7,11.80,0.5932,0,4.8082,532,21.06,87266,47.15,32,45.15,55,28100,145167,1991,73.04,81585,71136,88
75032,Texas,2587,485908,9,0,925,8,11.80,0.6780,0,3.8082,356,27.51,28806,48.47,36,82.64,17,9534,255040,1995,82.41,113145,96090,104
75034,Texas,3048,485909,9,1,925,12,11.80,1.0169,0,-0.1918,368,18.09,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75068,Texas,2372,485910,9,0,997,10,12.59,0.7943,0,2.5973,402,18.45,37615,48.23,31,70.89,14,12156,165760,2001,82.74,84248,79003,96
75052,Texas,2783,485916,9,0,925,2,11.80,0.1695,0,9.8082,489,20.88,87266,47.15,32,45.15,55,28100,145167,1991,73.04,81585,71136,88
75052,Texas,3228,485918,9,1,925,12,11.80,1.0169,0,-0.1918,501,21.18,87266,47.15,32,45.15,55,28100,145167,1991,73.04,81585,71136,88
75034,Texas,3176,485920,9,1,925,12,11.80,1.0169,0,-0.1918,421,13.09,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75052,Texas,3240,485922,9,1,925,12,11.80,1.0169,67,-0.1918,368,23.02,87266,47.15,32,45.15,55,28100,145167,1991,73.04,81585,71136,88
75034,Texas,3161,485923,9,0,925,8,11.80,0.6780,0,3.8082,424,14.24,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75052,Texas,3240,485924,9,1,925,12,11.80,1.0169,0,-0.1918,368,23.04,87266,47.15,32,45.15,55,28100,145167,1991,73.04,81585,71136,88
75034,Texas,3137,485926,9,0,925,7,11.80,0.5932,0,4.8082,380,12.96,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75052,Texas,2828,485927,9,0,925,2,11.80,0.1695,0,9.8082,489,21.21,87266,47.15,32,45.15,55,28100,145167,1991,73.04,81585,71136,88
75068,Texas,3344,485929,9,0,925,7,11.80,0.5932,0,4.8082,356,17.78,37615,48.23,31,70.89,14,12156,165760,2001,82.74,84248,79003,96
75052,Texas,2619,485930,9,1,925,12,11.80,1.0169,0,-0.1918,368,21.06,87266,47.15,32,45.15,55,28100,145167,1991,73.04,81585,71136,88
75034,Texas,2550,485932,9,0,925,1,11.80,0.0847,0,10.8082,357,12.78,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75033,Texas,2803,485935,9,0,925,7,11.80,0.5932,0,4.8082,356,16.51,32804,48.19,32,76.99,3,9935,278812,2000,86.02,130426,118388,104
75033,Texas,2868,485936,9,1,925,12,11.80,1.0169,0,-0.1918,392,14.28,32804,48.19,32,76.99,3,9935,278812,2000,86.02,130426,118388,104
75034,Texas,2668,485937,9,0,925,3,11.80,0.2542,0,8.8082,496,14.30,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75052,Texas,2825,485939,9,0,925,2,11.80,0.1695,0,9.8082,529,21.30,87266,47.15,32,45.15,55,28100,145167,1991,73.04,81585,71136,88
75068,Texas,3344,485940,9,1,925,12,11.80,1.0169,0,-0.1918,523,17.78,37615,48.23,31,70.89,14,12156,165760,2001,82.74,84248,79003,96
75034,Texas,3362,485942,9,1,924,11,11.79,0.9330,0,0.7973,501,13.43,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75034,Texas,3049,485945,9,1,925,12,11.80,1.0169,0,-0.1918,368,13.53,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75249,Texas,3250,485947,9,0,924,8,11.79,0.6785,0,3.7973,450,21.05,12513,45.53,32,28.75,74,4133,124071,1989,75.66,72399,66351,80
75052,Texas,3347,485952,9,0,925,8,11.80,0.6780,0,3.8082,398,22.10,87266,47.15,32,45.15,55,28100,145167,1991,73.04,81585,71136,88
75036,NULL,3176,485953,9,1,925,12,11.80,1.0169,0,-0.1918,368,13.14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
75052,Texas,2825,485954,9,0,925,3,11.80,0.2542,0,8.8082,356,21.41,87266,47.15,32,45.15,55,28100,145167,1991,73.04,81585,71136,88
75068,Texas,3098,485955,9,1,925,11,11.80,0.9322,0,0.8082,392,15.55,37615,48.23,31,70.89,14,12156,165760,2001,82.74,84248,79003,96
75063,Texas,3161,485956,9,0,924,6,11.79,0.5089,0,5.7973,489,12.17,33626,47.72,33,40.67,59,15322,285486,1991,33.77,88600,72805,126
75052,Texas,3240,485957,9,0,925,10,11.80,0.8475,0,1.8082,489,22.91,87266,47.15,32,45.15,55,28100,145167,1991,73.04,81585,71136,88
75034,Texas,3362,485958,9,1,925,12,11.80,1.0169,0,-0.1918,501,12.68,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75052,Texas,3316,485959,9,0,925,2,11.80,0.1695,0,9.8082,522,21.05,87266,47.15,32,45.15,55,28100,145167,1991,73.04,81585,71136,88
75054,Texas,3250,485960,9,0,925,11,11.80,0.9322,0,0.8082,555,24.59,6485,47.92,31,47.05,18,1978,211322,2003,89.18,101587,93522,92
75052,Texas,2828,485963,9,1,924,12,11.79,1.0178,0,-0.2027,529,21.31,87266,47.15,32,45.15,55,28100,145167,1991,73.04,81585,71136,88
75087,Texas,2463,485966,9,1,924,12,11.79,1.0178,0,-0.2027,369,24.66,28355,47.21,39,87.71,29,10167,211811,1992,78.30,95842,85905,110
75087,Texas,2463,485967,9,0,924,3,11.79,0.2545,0,8.7973,357,24.60,28355,47.21,39,87.71,29,10167,211811,1992,78.30,95842,85905,110
75052,Texas,3240,485968,9,0,925,2,11.80,0.1695,0,9.8082,489,22.96,87266,47.15,32,45.15,55,28100,145167,1991,73.04,81585,71136,88
75052,Texas,3228,485969,9,0,923,2,11.78,0.1698,0,9.7863,367,21.47,87266,47.15,32,45.15,55,28100,145167,1991,73.04,81585,71136,88
75087,Texas,2930,485970,9,1,925,11,11.80,0.9322,0,0.8082,368,24.13,28355,47.21,39,87.71,29,10167,211811,1992,78.30,95842,85905,110
75052,Texas,3228,485972,9,0,925,2,11.80,0.1695,0,9.8082,511,21.31,87266,47.15,32,45.15,55,28100,145167,1991,73.04,81585,71136,88
75034,Texas,3261,485973,9,1,924,12,11.79,1.0178,0,-0.2027,369,12.76,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75087,Texas,2463,485975,9,1,925,12,11.80,1.0169,0,-0.1918,501,24.46,28355,47.21,39,87.71,29,10167,211811,1992,78.30,95842,85905,110
75034,Texas,3049,485977,9,0,924,2,11.79,0.1696,0,9.7973,356,13.02,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75034,Texas,3098,485978,9,0,924,5,11.79,0.4241,0,6.7973,357,13.47,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75052,Texas,3347,485980,9,1,923,12,11.78,1.0187,0,-0.2137,369,22.25,87266,47.15,32,45.15,55,28100,145167,1991,73.04,81585,71136,88
75052,Texas,2828,485982,9,0,924,6,11.79,0.5089,0,5.7973,517,21.18,87266,47.15,32,45.15,55,28100,145167,1991,73.04,81585,71136,88
75087,Texas,2648,485983,9,0,924,5,11.79,0.4241,0,6.7973,471,25.39,28355,47.21,39,87.71,29,10167,211811,1992,78.30,95842,85905,110
75032,Texas,2365,485984,9,0,924,4,11.79,0.3393,0,7.7973,489,26.86,28806,48.47,36,82.64,17,9534,255040,1995,82.41,113145,96090,104
75033,Texas,2803,485985,9,0,924,5,11.79,0.4241,0,6.7973,356,16.47,32804,48.19,32,76.99,3,9935,278812,2000,86.02,130426,118388,104
75034,Texas,3161,485986,9,1,924,11,11.79,0.9330,0,0.7973,409,12.23,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75052,Texas,3228,485987,9,0,924,5,11.79,0.4241,0,6.7973,511,21.54,87266,47.15,32,45.15,55,28100,145167,1991,73.04,81585,71136,88
75189,Texas,2587,485988,9,1,924,12,11.79,1.0178,0,-0.2027,421,30.86,24993,48.58,33,83.81,31,8129,161501,1998,85.12,82517,77238,97
75052,Texas,2917,485989,9,0,924,5,11.79,0.4241,0,6.7973,489,21.94,87266,47.15,32,45.15,55,28100,145167,1991,73.04,81585,71136,88
75034,Texas,3176,485990,9,0,924,6,11.79,0.5089,0,5.7973,409,13.16,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75034,Texas,3161,485991,9,1,924,12,11.79,1.0178,0,-0.2027,603,12.10,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75052,Texas,3324,485992,9,1,924,12,11.79,1.0178,0,-0.2027,541,22.19,87266,47.15,32,45.15,55,28100,145167,1991,73.04,81585,71136,88
75052,Texas,3240,485994,9,0,924,5,11.79,0.4241,0,6.7973,501,23.01,87266,47.15,32,45.15,55,28100,145167,1991,73.04,81585,71136,88
75034,Texas,2550,485995,9,0,924,5,11.79,0.4241,0,6.7973,591,11.67,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75052,Texas,3234,485996,9,0,924,5,11.79,0.4241,0,6.7973,489,21.67,87266,47.15,32,45.15,55,28100,145167,1991,73.04,81585,71136,88
75249,Texas,3250,485997,9,1,923,10,11.78,0.8489,0,1.7863,330,21.08,12513,45.53,32,28.75,74,4133,124071,1989,75.66,72399,66351,80
75052,Texas,2828,486000,9,1,924,13,11.79,1.1026,0,-1.2027,368,21.33,87266,47.15,32,45.15,55,28100,145167,1991,73.04,81585,71136,88
75034,Texas,3261,486001,9,0,924,8,11.79,0.6785,0,3.7973,409,12.67,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75034,Texas,3176,486002,9,1,924,12,11.79,1.0178,0,-0.2027,421,13.11,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75056,Texas,3362,486004,9,0,924,11,11.79,0.9330,0,0.7973,489,11.13,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75034,Texas,3098,486005,9,1,924,11,11.79,0.9330,0,0.7973,277,11.80,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75054,Texas,2895,486011,9,1,924,12,11.79,1.0178,0,-0.2027,421,25.38,6485,47.92,31,47.05,18,1978,211322,2003,89.18,101587,93522,92
75189,Texas,2587,486012,9,1,924,11,11.79,0.9330,0,0.7973,368,30.90,24993,48.58,33,83.81,31,8129,161501,1998,85.12,82517,77238,97
75034,Texas,2550,486013,9,0,924,2,11.79,0.1696,0,9.7973,489,11.90,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75032,Texas,3129,486014,9,0,924,7,11.79,0.5937,0,4.7973,357,26.19,28806,48.47,36,82.64,17,9534,255040,1995,82.41,113145,96090,104
75052,Texas,2917,486016,9,0,924,1,11.79,0.0848,0,10.7973,489,21.91,87266,47.15,32,45.15,55,28100,145167,1991,73.04,81585,71136,88
76244,Texas,2624,486017,9,1,997,12,12.59,0.9531,0,0.5973,409,21.65,60036,48.26,30,76.90,8,19071,180872,2002,82.47,100199,95157,103
75034,Texas,3161,486018,9,0,924,5,11.79,0.4241,0,6.7973,489,12.17,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75249,Texas,2573,486019,9,0,923,7,11.78,0.5942,0,4.7863,517,21.32,12513,45.53,32,28.75,74,4133,124071,1989,75.66,72399,66351,80
75087,Texas,2426,486020,9,1,924,12,11.79,1.0178,0,-0.2027,369,24.86,28355,47.21,39,87.71,29,10167,211811,1992,78.30,95842,85905,110
75249,Texas,3316,486022,9,0,924,5,11.79,0.4241,0,6.7973,489,21.98,12513,45.53,32,28.75,74,4133,124071,1989,75.66,72399,66351,80
75087,Texas,3147,486023,9,0,924,11,11.79,0.9330,0,0.7973,529,25.23,28355,47.21,39,87.71,29,10167,211811,1992,78.30,95842,85905,110
75116,Texas,3240,486025,9,0,924,3,11.79,0.2545,0,8.7973,551,20.76,21071,45.89,34,49.74,69,7110,111871,1973,60.82,62808,50412,81
75249,Texas,3347,486026,9,0,924,3,11.79,0.2545,0,8.7973,500,21.26,12513,45.53,32,28.75,74,4133,124071,1989,75.66,72399,66351,80
75052,Texas,2825,486027,9,0,924,5,11.79,0.4241,0,6.7973,378,21.32,87266,47.15,32,45.15,55,28100,145167,1991,73.04,81585,71136,88
75033,Texas,2868,486028,9,1,924,12,11.79,1.0178,0,-0.2027,445,14.80,32804,48.19,32,76.99,3,9935,278812,2000,86.02,130426,118388,104
76063,Texas,2619,486029,9,1,924,12,11.79,1.0178,0,-0.2027,421,26.90,64218,48.38,35,73.13,18,20920,191428,1995,78.89,104091,95808,100
75052,Texas,2736,486031,9,1,924,12,11.79,1.0178,0,-0.2027,369,21.05,87266,47.15,32,45.15,55,28100,145167,1991,73.04,81585,71136,88
75052,Texas,2573,486035,9,0,924,6,11.79,0.5089,0,5.7973,623,22.11,87266,47.15,32,45.15,55,28100,145167,1991,73.04,81585,71136,88
75052,Texas,3324,486036,9,1,924,12,11.79,1.0178,0,-0.2027,501,21.73,87266,47.15,32,45.15,55,28100,145167,1991,73.04,81585,71136,88
75034,Texas,3261,486037,9,0,924,5,11.79,0.4241,0,6.7973,357,12.66,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75052,Texas,2828,486039,9,0,924,3,11.79,0.2545,0,8.7973,506,21.21,87266,47.15,32,45.15,55,28100,145167,1991,73.04,81585,71136,88
75025,Texas,2648,486040,9,0,997,9,12.59,0.7149,0,3.5973,623,13.43,55598,47.65,37,59.24,29,19939,258600,1995,68.22,126011,103082,118
75249,Texas,2825,486043,9,0,923,9,11.78,0.7640,0,2.7863,529,20.91,12513,45.53,32,28.75,74,4133,124071,1989,75.66,72399,66351,80
75052,Texas,2828,486044,9,0,924,3,11.79,0.2545,0,8.7973,431,21.32,87266,47.15,32,45.15,55,28100,145167,1991,73.04,81585,71136,88
75034,Texas,3176,486046,9,0,924,7,11.79,0.5937,0,4.7973,356,13.16,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75069,Texas,2648,486047,9,1,924,12,11.79,1.0178,0,-0.2027,489,20.66,35107,47.73,35,66.92,60,12578,223790,1985,55.97,74415,62284,93
75034,Texas,3261,486049,9,0,924,2,11.79,0.1696,0,9.7973,433,12.63,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75087,Texas,2648,486051,9,1,923,13,11.78,1.1036,0,-1.2137,615,25.29,28355,47.21,39,87.71,29,10167,211811,1992,78.30,95842,85905,110
75189,Texas,2587,486052,9,1,924,11,11.79,0.9330,0,0.7973,368,30.97,24993,48.58,33,83.81,31,8129,161501,1998,85.12,82517,77238,97
75034,Texas,3261,486053,9,1,923,10,11.78,0.8489,0,1.7863,313,12.80,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75087,Texas,2463,486054,9,0,923,4,11.78,0.3396,0,7.7863,357,25.29,28355,47.21,39,87.71,29,10167,211811,1992,78.30,95842,85905,110
75087,Texas,2365,486055,9,0,923,5,11.78,0.4244,0,6.7863,489,30.67,28355,47.21,39,87.71,29,10167,211811,1992,78.30,95842,85905,110
75087,Texas,2426,486056,9,1,923,10,11.78,0.8489,0,1.7863,483,25.10,28355,47.21,39,87.71,29,10167,211811,1992,78.30,95842,85905,110
75087,Texas,3055,486058,9,1,923,12,11.78,1.0187,0,-0.2137,523,24.60,28355,47.21,39,87.71,29,10167,211811,1992,78.30,95842,85905,110
75087,Texas,2648,486059,9,0,923,5,11.78,0.4244,0,6.7863,477,26.56,28355,47.21,39,87.71,29,10167,211811,1992,78.30,95842,85905,110
75087,Texas,2426,486060,9,0,923,2,11.78,0.1698,0,9.7863,471,24.77,28355,47.21,39,87.71,29,10167,211811,1992,78.30,95842,85905,110
75087,Texas,2573,486061,9,1,923,12,11.78,1.0187,0,-0.2137,569,24.95,28355,47.21,39,87.71,29,10167,211811,1992,78.30,95842,85905,110
75087,Texas,3147,486062,9,0,923,10,11.78,0.8489,0,1.7863,490,25.50,28355,47.21,39,87.71,29,10167,211811,1992,78.30,95842,85905,110
75078,Texas,2994,486063,9,0,923,10,11.78,0.8489,0,1.7863,404,24.86,11070,48.39,34,85.69,9,3516,321284,2000,76.93,124435,117260,107
75032,Texas,3324,486064,9,0,923,4,11.78,0.3396,0,7.7863,489,26.27,28806,48.47,36,82.64,17,9534,255040,1995,82.41,113145,96090,104
75052,Texas,2828,486065,9,0,923,5,11.78,0.4244,0,6.7863,496,20.15,87266,47.15,32,45.15,55,28100,145167,1991,73.04,81585,71136,88
75249,Texas,2825,486066,9,0,923,2,11.78,0.1698,0,9.7863,378,20.82,12513,45.53,32,28.75,74,4133,124071,1989,75.66,72399,66351,80
75087,Texas,3147,486067,9,0,923,5,11.78,0.4244,0,6.7863,357,25.26,28355,47.21,39,87.71,29,10167,211811,1992,78.30,95842,85905,110
75032,Texas,3129,486069,9,0,923,1,11.78,0.0849,0,10.7863,409,26.14,28806,48.47,36,82.64,17,9534,255040,1995,82.41,113145,96090,104
75087,Texas,2377,486070,9,0,923,5,11.78,0.4244,0,6.7863,562,24.77,28355,47.21,39,87.71,29,10167,211811,1992,78.30,95842,85905,110
75087,Texas,2463,486071,9,0,923,5,11.78,0.4244,0,6.7863,357,25.18,28355,47.21,39,87.71,29,10167,211811,1992,78.30,95842,85905,110
75087,Texas,2548,486074,9,0,923,9,11.78,0.7640,0,2.7863,277,24.65,28355,47.21,39,87.71,29,10167,211811,1992,78.30,95842,85905,110
75087,Texas,2648,486075,9,1,923,12,11.78,1.0187,0,-0.2137,369,25.40,28355,47.21,39,87.71,29,10167,211811,1992,78.30,95842,85905,110
75034,Texas,2668,486076,9,0,923,7,11.78,0.5942,0,4.7863,489,12.28,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75034,Texas,2668,486077,9,1,923,12,11.78,1.0187,0,-0.2137,421,12.31,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75034,Texas,3261,486078,9,0,923,5,11.78,0.4244,0,6.7863,357,12.75,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75034,Texas,3261,486079,9,0,923,5,11.78,0.4244,0,6.7863,489,12.68,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75068,Texas,2668,486080,9,0,923,7,11.78,0.5942,0,4.7863,489,14.75,37615,48.23,31,70.89,14,12156,165760,2001,82.74,84248,79003,96
75034,Texas,3161,486081,9,1,923,12,11.78,1.0187,0,-0.2137,603,12.23,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75033,Texas,2868,486082,9,0,923,5,11.78,0.4244,0,6.7863,357,14.64,32804,48.19,32,76.99,3,9935,278812,2000,86.02,130426,118388,104
75068,Texas,3344,486083,9,1,923,12,11.78,1.0187,0,-0.2137,421,17.77,37615,48.23,31,70.89,14,12156,165760,2001,82.74,84248,79003,96
75034,Texas,2668,486084,9,0,923,6,11.78,0.5093,0,5.7863,433,12.27,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75034,Texas,3161,486085,9,0,923,5,11.78,0.4244,0,6.7863,409,12.40,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75034,Texas,3362,486087,9,1,923,12,11.78,1.0187,0,-0.2137,368,13.29,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75068,Texas,3344,486088,9,0,923,5,11.78,0.4244,0,6.7863,377,17.91,37615,48.23,31,70.89,14,12156,165760,2001,82.74,84248,79003,96
75034,Texas,3261,486090,9,1,923,12,11.78,1.0187,0,-0.2137,421,12.67,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75034,Texas,3261,486092,9,1,923,12,11.78,1.0187,0,-0.2137,369,12.67,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75034,Texas,3364,486093,9,1,923,13,11.78,1.1036,0,-1.2137,368,13.36,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75033,Texas,2589,486094,9,0,923,5,11.78,0.4244,0,6.7863,489,15.66,32804,48.19,32,76.99,3,9935,278812,2000,86.02,130426,118388,104
75052,Texas,3364,486095,9,0,924,4,11.79,0.3393,0,7.7973,489,22.41,87266,47.15,32,45.15,55,28100,145167,1991,73.04,81585,71136,88
75034,Texas,3048,486097,9,1,923,12,11.78,1.0187,0,-0.2137,369,12.35,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75034,Texas,3176,486099,9,1,923,12,11.78,1.0187,0,-0.2137,341,12.98,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75034,Texas,2668,486100,9,0,923,5,11.78,0.4244,0,6.7863,357,11.97,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75056,Texas,3362,486101,9,1,923,12,11.78,1.0187,0,-0.2137,501,11.56,50281,48.90,33,70.44,14,17381,209292,1992,71.34,106461,95262,108
75034,Texas,3362,486102,9,0,923,4,11.78,0.3396,0,7.7863,489,13.29,43672,48.13,35,73.48,13,16315,350736,1999,63.20,135323,113244,118
75052,Texas,2621,486104,9,1,923,12,11.78,1.0187,0,-0.2137,501,22.68,87266,47.15,32,45.15,55,28100,145167,1991,73.04,81585,71136,88
76002,Texas,2828,486106,9,0,923,4,11.78,0.3396,0,7.7863,489,24.58,32027,47.58,30,42.06,33,9486,152379,2000,88.67,87789,81405,85
75052,Texas,3228,486109,9,0,923,1,11.78,0.0849,0,10.7863,489,21.25,87266,47.15,32,45.15,55,28100,145167,1991,73.04,81585,71136,88
76063,Texas,2895,486111,9,0,923,1,11.78,0.0849,0,10.7863,511,26.79,64218,48.38,35,73.13,18,20920,191428,1995,78.89,104091,95808,100
75116,Texas,3240,486112,9,0,923,9,11.78,0.7640,0,2.7863,409,20.52,21071,45.89,34,49.74,69,7110,111871,1973,60.82,62808,50412,81
75236,Texas,2895,486113,9,0,923,5,11.78,0.4244,0,6.7863,489,19.57,15285,44.57,26,36.09,95,4527,118652,1990,47.82,57042,47505,65
75033,Texas,3049,486114,9,1,923,13,11.78,1.1036,0,-1.2137,501,15.96,32804,48.19,32,76.99,3,9935,278812,2000,86.02,130426,118388,104
75052,Texas,2783,486115,9,0,923,1,11.78,0.0849,0,10.7863,449,20.08,87266,47.15,32,45.15,55,28100,145167,1991,73.04,81585,71136,88
75249,Texas,2917,486116,9,1,923,12,11.78,1.0187,0,-0.2137,501,22.21,12513,45.53,32,28.75,74,4133,124071,1989,75.66,72399,66351,80
75052,Texas,2573,486118,9,0,923,10,11.78,0.8489,0,1.7863,369,20.93,87266,47.15,32,45.15,55,28100,145167,1991,73.04,81585,71136,88
75249,Texas,3347,486119,9,0,923,7,11.78,0.5942,0,4.7863,380,20.97,12513,45.53,32,28.75,74,4133,124071,1989,75.66,72399,66351,80
75249,Texas,2736,486121,9,0,923,8,11.78,0.6791,0,3.7863,357,20.44,12513,45.53,32,28.75,74,4133,124071,1989,75.66,72399,66351,80
75249,Texas,3228,486122,9,0,923,5,11.78,0.4244,0,6.7863,500,22.20,12513,45.53,32,28.75,74,4133,124071,1989,75.66,72399,66351,80
75236,Texas,2895,486125,9,0,923,5,11.78,0.4244,0,6.7863,505,19.68,15285,44.57,26,36.09,95,4527,118652,1990,47.82,57042,47505,65
75249,Texas,2825,486127,9,0,923,6,11.78,0.5093,0,5.7863,418,20.68,12513,45.53,32,28.75,74,4133,124071,1989,75.66,72399,66351,80
75249,Texas,2736,486128,9,0,923,5,11.78,0.4244,0,6.7863,489,20.52,12513,45.53,32,28.75,74,4133,124071,1989,75.66,72399,66351,80
75116,Texas,3240,486129,9,0,923,7,11.78,0.5942,0,4.7863,490,20.49,21071,45.89,34,49.74,69,7110,111871,1973,60.82,62808,50412,81
75249,Texas,3250,486130,9,0,923,5,11.78,0.4244,0,6.7863,583,21.05,12513,45.53,32,28.75,74,4133,124071,1989,75.66,72399,66351,80
75249,Texas,2619,486131,9,1,923,10,11.78,0.8489,0,1.7863,369,21.35,12513,45.53,32,28.75,74,4133,124071,1989,75.66,72399,66351,80
75249,Texas,2736,486134,9,0,913,2,11.67,0.1714,0,9.6767,489,19.60,12513,45.53,32,28.75,74,4133,124071,1989,75.66,72399,66351,80
75137,Texas,3234,486135,9,1,923,10,11.78,0.8489,0,1.7863,369,22.10,17641,45.61,38,45.00,52,6433,135339,1980,68.91,87134,70170,93
75249,Texas,2825,486136,9,0,923,2,11.78,0.1698,0,9.7863,357,20.60,12513,45.53,32,28.75,74,4133,124071,1989,75.66,72399,66351,80
75104,Texas,3364,486137,9,0,923,5,11.78,0.4244,0,6.7863,489,22.65,49861,45.74,34,33.54,25,17059,152570,1992,74.08,84071,71345,86
75249,Texas,2736,486138,9,0,923,4,11.78,0.3396,0,7.7863,341,20.45,12513,45.53,32,28.75,74,4133,124071,1989,75.66,72399,66351,80
75249,Texas,2825,486139,9,0,923,5,11.78,0.4244,0,6.7863,378,20.55,12513,45.53,32,28.75,74,4133,124071,1989,75.66,72399,66351,80
75249,Texas,2918,486140,9,0,923,1,11.78,0.0849,0,10.7863,489,21.04,12513,45.53,32,28.75,74,4133,124071,1989,75.66,72399,66351,80
75249,Texas,3250,486141,9,0,923,3,11.78,0.2547,0,8.7863,490,21.03,12513,45.53,32,28.75,74,4133,124071,1989,75.66,72399,66351,80
